tau, g1
1.0499999999999998,0.9126080000000001
1.1,0.8434110000000001
1.15,0.812964
1.2,0.8637085
1.250001,0.8932324999999999
1.3000010000000002,0.896001
1.350001,0.9218345000000001
1.400001,0.7926664999999999
1.4500009999999999,0.937519
1.5000010000000001,0.9310605000000001
1.550001,0.8424879999999999
1.600001,0.860941
1.700001,0.8471015
1.800001,0.8452565000000001
1.900001,0.8581729999999999
2.000001,0.8489464999999998
2.1000010000000002,0.884007
2.200001,0.8747805
2.300001,0.8798545
2.400001,0.8664765000000001
2.500001,0.8517144999999999
2.600001,0.8581729999999999
2.700001,0.8932329999999999
2.800001,0.8909265
2.900001,0.893694
3.0000009999999997,0.8692445000000002
3.100002,0.8600185
3.200002,0.877548
3.400002,0.848255
3.6000010000000002,0.8625555
3.800001,0.8701669999999999
4.000001,0.8798545
4.2000020000000005,0.8713204999999999
4.400002,0.9017675
4.600002,0.875011
4.800002,0.8494079999999999
5.000002,0.8565585
5.200002,0.8733965000000001
5.400002,0.8745495000000001
5.600002999999999,0.8505615
5.800003,0.9003830000000002
6.000003,0.8385674999999999
6.200003,0.8574809999999999
6.400003,0.8664769999999999
6.800003,0.8680915
7.200003000000001,0.8424885
7.600003,0.8566734999999999
8.000003,0.8551745
8.400003,0.885967
8.800003,0.8539059999999998
9.200004,0.8421425
9.600004,0.8682064999999999
10.0,0.8731654999999998
10.4,0.8526374999999999
10.8,0.8460635000000001
11.20001,0.827957
11.60001,0.8492929999999999
12.00001,0.8492929999999999
12.40001,0.8476785
12.80001,0.8718969999999999
13.60001,0.8389004999999998
14.40001,0.8222935
15.200009999999999,0.8263294999999999
16.00001,0.830597
16.80001,0.8316349999999999
17.60001,0.8101259999999999
18.40001,0.8075315000000001
19.20001,0.8472040000000001
20.00001,0.8054535
20.80001,0.8259240000000001
21.60001,0.8235025
22.400009999999998,0.8196384999999999
23.20001,0.816179
24.00001,0.8098934999999998
24.80001,0.8191199999999998
25.60001,0.7792165
27.200010000000002,0.7962514999999999
28.80001,0.7845455000000001
30.40001,0.7939449999999999
32.000009999999996,0.7787219999999999
33.60001,0.7741665
35.200010000000006,0.7826719999999998
36.80001,0.769034
38.40002,0.7599230000000001
40.00002,0.7684565000000001
41.60002,0.7513589999999999
43.20002,0.7660339999999999
44.800019999999996,0.7553380000000001
46.40002,0.7463139999999999
48.00002,0.7487355
49.60002,0.7295340000000001
51.20003,0.732821
54.400020000000005,0.73766
57.60002,0.7246424999999999
60.80002,0.7227539999999999
64.00001999999999,0.7015484999999999
67.20002,0.706882
70.40003,0.6869014999999998
73.60003,0.6856475
76.80002999999999,0.6747635000000001
80.00003,0.6720495
83.20004,0.664798
86.40004,0.666182
89.60003999999999,0.6476145
92.80004,0.6455820000000001
96.00005,0.6332849999999999
99.20005,0.6396715
102.40010000000001,0.6283115000000001
108.8,0.6206775
115.19999999999999,0.6128784999999999
121.6,0.59202
128.0,0.5832190000000002
134.39999999999998,0.5735745000000001
140.8001,0.5559295
147.20010000000002,0.5479435000000001
153.6001,0.5397045
160.0001,0.526653
166.4001,0.5175350000000001
172.80010000000001,0.510291
179.2001,0.4990105
185.6001,0.49094499999999996
192.0001,0.4793045
198.4001,0.4673099999999999
204.8001,0.461141
217.6001,0.45089749999999995
230.4001,0.4330689999999999
243.20010000000002,0.41765849999999993
256.00010000000003,0.39993100000000004
268.8001,0.3890254999999998
281.6001,0.3715105000000001
294.40009999999995,0.3654845
307.2001,0.34848100000000004
320.00010000000003,0.336225
332.8001,0.3271790000000001
345.60020000000003,0.32307050000000004
358.4002,0.3033239999999999
371.2002,0.2974709999999998
384.0002,0.28710650000000015
396.8002,0.2773859999999999
409.6002,0.27534349999999996
435.2002,0.25404250000000017
460.8002,0.23775900000000005
486.40020000000004,0.22447850000000003
512.0002000000001,0.21326650000000003
537.6002,0.19990700000000006
563.2002,0.19075249999999988
588.8001999999999,0.18174
614.4003,0.17198099999999994
640.0003,0.16412899999999997
665.6003000000001,0.15638850000000004
691.2003,0.14588449999999997
716.8003,0.13756000000000013
742.4004,0.1351754999999999
768.0004,0.12895149999999989
793.6004,0.12339900000000004
819.2004,0.11810300000000007
870.4004,0.10822500000000002
921.6004,0.09849249999999987
972.8004000000001,0.08918150000000002
1024.0,0.08234999999999992
1075.1999999999998,0.07735950000000003
1126.4,0.07010849999999991
1177.6,0.06463449999999993
1228.8010000000002,0.06144099999999986
1280.001,0.05941400000000008
1331.201,0.05616449999999995
1382.4009999999998,0.052411500000000055
1433.601,0.04943300000000006
1484.801,0.04562299999999997
1536.001,0.04319549999999994
1587.201,0.04033700000000007
1638.401,0.03994650000000011
1740.801,0.03485350000000009
1843.201,0.03207700000000013
1945.6009999999999,0.02949400000000013
2048.0009999999997,0.026881500000000003
2150.4010000000003,0.02283450000000009
2252.801,0.023016499999999995
2355.201,0.02152350000000003
2457.6009999999997,0.02210449999999997
2560.001,0.021604500000000026
2662.401,0.019306999999999963
2764.801,0.018874999999999975
2867.201,0.017368999999999968
2969.601,0.015896000000000132
3072.002,0.015317500000000095
3174.402,0.015403500000000125
3276.802,0.014489499999999822
3481.602,0.014918499999999835
3686.402,0.01501000000000019
3891.201,0.014885000000000037
4096.001,0.013008999999999826
4300.802000000001,0.011864500000000167
4505.602,0.011356499999999992
4710.402,0.010326000000000057
4915.201999999999,0.009691500000000186
5120.002,0.010736000000000079
5324.802,0.009748499999999938
5529.603,0.008850499999999872
5734.403,0.007568000000000019
5939.2029999999995,0.007384000000000057
6144.003000000001,0.0064750000000000085
6348.803,0.0066150000000000375
6553.603,0.005593500000000029
6963.203,0.005525000000000002
7372.803,0.005077500000000068
7782.403,0.0039204999999999934
8192.003,0.004309999999999814
8601.603,0.0035609999999999253
9011.203000000001,0.0033194999999999197
9420.804,0.0036925000000000985
9830.403999999999,0.004074000000000133
10240.0,0.0032200000000000006
10649.6,0.0017944999999999212
11059.21,0.0022380000000001843
11468.81,0.0013190000000000701
11878.41,0.0009019999999999584
12288.01,0.0011390000000000011
12697.61,0.001250999999999891
13107.21,0.0016305000000000902
13926.41,0.002035499999999857
14745.609999999999,0.001959000000000044
15564.81,-1.9100000000049633e-05
16384.010000000002,-0.00035500000000010523
17203.21,-0.00034049999999996583
18022.41,0.0003227500000000383
18841.61,0.0015849999999999476
19660.81,0.0030324999999999935
20480.01,0.0027924999999999756
21299.21,-0.0003200999999999343
22118.41,-0.0015016999999999392
22937.61,-0.0005362500000000159
23756.81,0.0004935999999999829
24576.01,0.00035914999999997477
25395.210000000003,0.0005295000000000716
26214.41,7.849999999987034e-05
27852.809999999998,0.0016235
29491.21,0.001382999999999912
31129.609999999997,0.0005725000000000868
32768.01,0.0013730000000000686
34406.409999999996,0.001406999999999936
36044.81,0.001419000000000059
37683.21,0.0014214999999999645
39321.62,0.0001911500000000288
40960.02,-0.0006580999999999948
42598.42,-0.0007552000000000669
44236.82,-0.0005730999999999931
45875.22,0.0008859999999999424
47513.62,0.0006946500000000189
49152.02,0.00044314999999994775
50790.43,0.00022870000000008162
52428.83,-3.7300000000017874e-05
55705.63,-0.0014056000000000068
58982.42,-0.0008031499999999747
62259.219999999994,0.0002309999999998702
65536.02,-0.00040594999999998826
68812.81999999999,8.490000000005438e-05
72089.63,4.95499999999538e-05
75366.43,0.0009689999999999976
78643.23,0.001092000000000093
81920.04,-0.00018570000000006637
85196.84,-0.0009231499999999837
88473.64,-3.6500000000216914e-06
91750.44,-0.00018660000000003674
95027.25,0.0010384999999999422
98304.05,0.0006309999999998261
101580.90000000001,0.0012150000000001882
104857.7,-0.00044284999999999464
111411.3,-4.214999999996305e-05
117964.79999999999,-0.00023925000000002417
124518.4,0.000268000000000157
131072.0,0.00011809999999989884
137625.59999999998,0.000659499999999813
144179.30000000002,-0.0005824500000000121
150732.9,-0.00030490000000005235
157286.5,-0.00013905000000002943
163840.09999999998,-0.00020764999999989264
170393.7,-0.0011213999999999391
176947.3,0.0011045000000000638
183500.9,0.00035074999999995526
190054.5,-0.0002918499999999824
196608.1,0.00011474999999983027
203161.7,-9.22999999999341e-05
209715.3,-0.0005367499999999747
222822.5,0.00018785000000010044
235929.69999999998,7.344999999991941e-05
249036.9,-0.00032560000000003697
262144.1,-0.00023980000000001223
275251.3,0.000555499999999931
288358.5,-0.0001607000000000136
301465.7,0.00015300000000006975
314572.89999999997,-1.5700000000062886e-05
327680.1,0.00016005000000007819
340787.4,0.00031449999999999534
353894.6,-0.00034679999999998046
367001.8,0.00014849999999988484
380109.0,0.0004444999999999588
393216.2,0.00036049999999998583
406323.4,-0.00015159999999991847
419430.6,-1.1299999999936361e-05
445645.0,6.600000000078765e-06
471859.39999999997,0.0005125000000001378
498073.8,0.00019150000000012213
524288.2,-4.225000000002144e-05
550502.6,9.300000000012076e-05
576717.0,0.00012699999999998823
602931.4,0.00015950000000009013
629145.9,0.0003315000000001511
655360.3,2.300000000010627e-06
681574.7,-0.00011784999999997492
707789.1,0.0005064999999999653
734003.5,-0.00024245000000000516
760218.0,-0.0006091500000000583
786432.4,-3.0350000000067823e-05
812646.8,1.8999999999991246e-05
838861.2,0.0004349999999999632
891290.0,6.0200000000065756e-05
943718.7999999999,-1.9450000000031942e-05
996147.6,-3.215000000000856e-05
1048576.0,-0.0006384500000000681
1101005.0,-0.00014890000000000736
1153434.0,-0.00017895000000001104
1205863.0,-0.0004669999999999952
1258292.0,-2.4950000000023564e-05
1310721.0,-3.8449999999912166e-05
1363149.0,-2.3899999999965615e-05
1415578.0,0.0006099999999999994
1468007.0,-4.009999999998737e-05
1520436.0,-7.365000000003619e-05
1572865.0,-8.634999999990178e-05
1625294.0,0.0005005000000000148
1677722.0,-7.179999999995523e-05
1782580.0,-5.699999999997374e-06
1887438.0,-8.134999999998005e-05
1992295.0,7.599999999996498e-05
2097153.0,8.615000000000705e-05
2202010.0,-0.00013810000000002987
2306868.0,0.00020449999999994084
2411726.0,-1.7299999999997873e-05
2516583.0,3.4599999999995745e-05
2621441.0,-0.00021074999999992627
2726299.0,-6.989999999995611e-05
2831156.0,0.00034199999999984243
2936014.0,-2.144999999997843e-05
3040872.0,2.4499999999871847e-05
3145730.0,5.849999999973932e-06
3250587.0,0.000180000000000069
3355445.0,0.0001665000000001804
3565160.0,6.269999999997111e-05
3774875.0,-6.565000000002819e-05
3984590.0,2.8099999999975367e-05
4194305.0,-7.059999999992073e-05
4404021.0,-0.0001382999999999246
4613736.0,7.650000000003487e-05
4823452.0,8.650000000010039e-05
5033167.0,-0.00011200000000000099
5242882.0,-1.3350000000023066e-05
5452598.0,2.5500000000011624e-05
5662313.0,-0.00025209999999997734
5872028.0,-9.320000000001549e-05
6081744.0,-0.0001711500000000088
6291459.0,-9.849999999977932e-06
6501174.0,0.0001125000000001819
6710890.0,8.599999999914232e-06
7130320.0,5.649999999990385e-05
7549750.0,-0.00018540000000000223
7969181.0,-0.00010675000000004431
8388611.0,-4.099999999951365e-06
8808042.0,-5.609999999989235e-05
9227472.0,-3.39499999999493e-05
9646903.0,-2.9749999999939547e-05
10066330.0,0.00012500000000015277
10485760.0,6.45000000001339e-05
10905200.0,-7.999999999996898e-05
11324630.0,1.8000000000073513e-05
11744060.0,0.00015300000000006975
12163490.0,7.80000000000225e-05
12582920.0,-4.340000000002675e-05
13002350.0,-0.00010550000000009163
13421780.0,-2.140000000006026e-05
14260640.0,-3.1149999999979805e-05
15099500.0,-2.9999999999752447e-06
15938360.0,3.1499999999962114e-05
16777220.0,1.8450000000003186e-05
17616080.0,-8.59500000000013e-05
18454940.0,6.20000000000065e-05
19293810.0,0.00011099999999997223
20132670.0,-0.00010124999999994166
20971530.0,-0.00011839999999996298
21810390.0,-8.209999999997386e-05
22649250.0,9.550000000135839e-06
23488110.0,-5.665000000010245e-05
24326970.0,-4.460000000006126e-05
25165840.0,-8.059999999998624e-05
26004700.0,4.849999999989585e-05
26843560.0,-8.739999999995973e-05
28521280.0,4.850000000011789e-05
30199000.0,-7.405000000004769e-05
31876720.0,3.0999999999892225e-05
33554440.0,-3.6500000000216914e-06
35232170.0,-5.2200000000057756e-05
36909890.0,1.7500000000003624e-05
38587610.0,-4.349999999986309e-06
40265340.0,-1.8099999999909855e-05
41943060.0,-1.0550000000053572e-05
43620780.0,6.550000000005163e-05
45298500.0,-1.799999999996249e-05
46976230.0,4.8000000000048004e-05
48653950.0,-3.755000000005282e-05
50331670.0,6.150000000015865e-05
52009400.0,0.00012500000000015277
53687120.0,0.00012849999999997586
57042560.0,-7.590000000001762e-05
60398000.0,-5.900000000003125e-05
63753440.0,1.8999999999991246e-05
67108890.0,-2.2999999999995246e-05
70464330.0,-4.450000000044696e-06
73819780.0,-8.499999999966867e-06
77175220.0,-1.5050000000016439e-05
80530670.0,2.1349999999920044e-05
83886120.0,2.999999999997449e-05
87241560.0,-3.310000000000812e-05
90597010.0,-2.9500000000015625e-05
93952450.0,-2.254999999995455e-05
97307900.0,1.0049999999983683e-05
100663300.0,1.650000000008589e-05
104018800.0,1.7999999999851468e-05
107374200.0,-6.284999999994767e-05
114085100.0,1.399999999995849e-05
120796000.0,1.5499999999946112e-05
127506900.0,5.649999999990385e-05
134217800.0,-3.050000000004438e-05
140928700.0,1.2499999999970868e-05
147639600.0,-4.945000000000643e-05
154350400.0,2.1000000000048757e-05
161061300.0,-6.159999999999499e-05
167772200.0,9.900000000007125e-05
174483100.0,1.3500000000110646e-05
181194000.0,2.9000000000056758e-05
187904900.0,-4.2050000000015686e-05
194615800.0,-4.7300000000083386e-05
201326700.0,-2.4400000000035504e-05
208037600.0,1.999999999990898e-05
214748500.0,-4.4249999999967926e-05
228170200.0,1.4000000000180535e-05
241592000.0,-4.830000000000112e-05
255013800.0,5.150000000009314e-05
268435500.0,0.0
